id,order_id,product_id,quantity,price,cost,"created_at","updated_at"
2672,2672,28,1,8000,2800,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2673,2673,65,1,8000,4400,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2674,2674,22,1,8500,3400,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2675,2675,38,1,9000,3600,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2676,2676,36,1,8000,2400,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2677,2677,56,1,8900,3560,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2678,2678,48,1,8500,4250,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2679,2679,20,1,9500,2850,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2680,2680,65,1,8000,4400,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2681,2681,67,1,8500,2550,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2682,2682,60,1,7000,3150,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2683,2683,55,1,5000,1500,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2684,2684,56,1,8900,3560,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2685,2685,43,1,4000,2000,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2686,2686,16,1,8900,2670,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2687,2687,12,1,8000,3200,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2688,2688,49,1,9000,4950,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2689,2689,33,1,9000,3150,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2690,2690,24,1,4000,2200,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2691,2691,47,1,9500,3325,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2692,2692,47,1,9500,3325,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2693,2693,34,1,7000,2800,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2694,2694,71,1,9900,3960,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2695,2695,8,1,4000,2000,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2696,2696,72,1,9900,3465,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2697,2697,68,1,9900,4455,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2698,2698,28,1,8000,2800,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2699,2699,12,1,8000,3200,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2700,2700,67,1,8500,2550,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2701,2701,76,1,8000,4000,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2702,2702,52,1,8000,3600,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2703,2703,57,1,4000,1800,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2704,2704,58,1,9500,4275,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2705,2705,72,1,9900,3465,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2706,2706,28,1,8000,2800,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2707,2707,64,1,5000,1750,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2708,2708,20,1,9500,2850,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2709,2709,28,1,8000,2800,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2710,2710,65,1,8000,4400,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2711,2711,30,1,8000,3600,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2712,2712,5,1,9900,5445,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2713,2713,42,1,9500,4750,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2714,2714,74,1,5000,2750,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2715,2715,16,1,8900,2670,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2716,2716,40,1,8900,3560,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2717,2717,44,1,4000,1800,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2718,2718,2,1,9900,5445,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2719,2719,62,1,5000,1750,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2720,2720,74,1,5000,2750,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2721,2721,43,1,4000,2000,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2722,2722,39,1,8900,4895,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2723,2723,8,1,4000,2000,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2724,2724,71,1,9900,3960,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2725,2725,36,1,8000,2400,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2726,2726,43,1,4000,2000,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2727,2727,52,1,8000,3600,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2728,2728,31,1,6000,1800,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2729,2729,45,1,9000,4500,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2730,2730,36,1,8000,2400,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2731,2731,59,1,8900,3560,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2732,2732,64,1,5000,1750,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2733,2733,45,1,9000,4500,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2734,2734,45,1,9000,4500,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2735,2735,59,1,8900,3560,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2736,2736,8,1,4000,2000,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2737,2737,29,1,9500,3800,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2738,2738,36,1,8000,2400,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2739,2739,16,1,8900,2670,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2740,2740,5,1,9900,5445,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2741,2741,3,1,9900,3960,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2742,2742,1,1,9000,4950,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2743,2743,9,1,6000,1800,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2744,2744,35,1,8000,2400,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2745,2745,73,1,8500,2975,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2746,2746,13,1,7000,2450,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2747,2747,2,1,9900,5445,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2748,2748,45,1,9000,4500,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2749,2749,61,1,8000,3200,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2750,2750,35,1,8000,2400,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2751,2751,12,1,8000,3200,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2752,2752,17,1,5000,2000,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2753,2753,48,1,8500,4250,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2754,2754,73,1,8500,2975,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2755,2755,17,1,5000,2000,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2756,2756,30,1,8000,3600,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2757,2757,49,1,9000,4950,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2758,2758,22,1,8500,3400,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2759,2759,10,1,8000,3200,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2760,2760,56,1,8900,3560,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2761,2761,24,1,4000,2200,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2762,2762,18,1,8500,3400,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2763,2763,69,1,9900,4455,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2764,2764,4,1,8500,2550,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2765,2765,27,1,4000,2200,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2766,2766,6,1,4000,2200,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2767,2767,44,1,4000,1800,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2768,2768,22,1,8500,3400,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2769,2769,25,1,4000,1800,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2770,2770,78,1,4000,2000,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2771,2771,13,1,7000,2450,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2772,2772,34,1,7000,2800,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2773,2773,70,1,8500,4250,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2774,2774,9,1,6000,1800,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2775,2775,36,1,8000,2400,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2776,2776,72,1,9900,3465,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2777,2777,7,1,7000,3150,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2778,2778,28,1,8000,2800,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2779,2779,55,1,5000,1500,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2780,2780,64,1,5000,1750,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2781,2781,75,1,8900,4005,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2782,2782,6,1,4000,2200,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2783,2783,75,1,8900,4005,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2784,2784,5,1,9900,5445,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2785,2785,67,1,8500,2550,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2786,2786,28,1,8000,2800,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2787,2787,39,1,8900,4895,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2788,2788,61,1,8000,3200,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2789,2789,38,1,9000,3600,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2790,2790,9,1,6000,1800,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2791,2791,37,1,7000,2100,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2792,2792,63,1,8000,3200,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2793,2793,63,1,8000,3200,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2794,2794,18,1,8500,3400,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2795,2795,2,1,9900,5445,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2796,2796,16,1,8900,2670,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2797,2797,1,1,9000,4950,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2798,2798,46,1,4000,1400,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2799,2799,56,1,8900,3560,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2800,2800,43,1,4000,2000,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2801,2801,60,1,7000,3150,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2802,2802,59,1,8900,3560,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2803,2803,61,1,8000,3200,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2804,2804,33,1,9000,3150,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2805,2805,22,1,8500,3400,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2806,2806,52,1,8000,3600,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2807,2807,61,1,8000,3200,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2808,2808,65,1,8000,4400,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2809,2809,22,1,8500,3400,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2810,2810,80,1,8000,4000,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2811,2811,75,1,8900,4005,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2812,2812,12,1,8000,3200,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2813,2813,36,1,8000,2400,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2814,2814,57,1,4000,1800,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2815,2815,27,1,4000,2200,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2816,2816,24,1,4000,2200,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2817,2817,32,1,5000,1500,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2818,2818,80,1,8000,4000,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2819,2819,33,1,9000,3150,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2820,2820,67,1,8500,2550,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2821,2821,47,1,9500,3325,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2822,2822,59,1,8900,3560,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2823,2823,63,1,8000,3200,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2824,2824,40,1,8900,3560,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2825,2825,14,1,5000,2500,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2826,2826,27,1,4000,2200,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2827,2827,57,1,4000,1800,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2828,2828,18,1,8500,3400,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2829,2829,65,1,8000,4400,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2830,2830,51,1,8000,3600,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2831,2831,7,1,7000,3150,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2832,2832,65,1,8000,4400,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2833,2833,11,1,6000,2400,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2834,2834,54,1,7000,2100,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2835,2835,80,1,8000,4000,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2836,2836,12,1,8000,3200,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2837,2837,18,1,8500,3400,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2838,2838,58,1,9500,4275,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2839,2839,35,1,8000,2400,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2840,2840,69,1,9900,4455,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2841,2841,18,1,8500,3400,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2842,2842,55,1,5000,1500,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2843,2843,51,1,8000,3600,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2844,2844,67,1,8500,2550,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2845,2845,16,1,8900,2670,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2846,2846,34,1,7000,2800,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2847,2847,51,1,8000,3600,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2848,2848,49,1,9000,4950,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2849,2849,18,1,8500,3400,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2850,2850,42,1,9500,4750,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2851,2851,42,1,9500,4750,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2852,2852,22,1,8500,3400,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2853,2853,25,1,4000,1800,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2854,2854,12,1,8000,3200,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2855,2855,76,1,8000,4000,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2856,2856,28,1,8000,2800,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2857,2857,65,1,8000,4400,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2858,2858,70,1,8500,4250,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2859,2859,35,1,8000,2400,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2860,2860,22,1,8500,3400,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2861,2861,38,1,9000,3600,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2862,2862,66,1,5000,2000,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2863,2863,2,1,9900,5445,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2864,2864,17,1,5000,2000,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2865,2865,78,1,4000,2000,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2866,2866,28,1,8000,2800,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2867,2867,1,1,9000,4950,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2868,2868,12,1,8000,3200,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2869,2869,55,1,5000,1500,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2870,2870,25,1,4000,1800,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2871,2871,29,1,9500,3800,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2872,2872,74,1,5000,2750,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2873,2873,14,1,5000,2500,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2874,2874,39,1,8900,4895,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2875,2875,13,1,7000,2450,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2876,2876,16,1,8900,2670,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2877,2877,37,1,7000,2100,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2878,2878,65,1,8000,4400,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2879,2879,48,1,8500,4250,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2880,2880,23,1,9900,4950,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2881,2881,31,1,6000,1800,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2882,2882,38,1,9000,3600,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2883,2883,74,1,5000,2750,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2884,2884,61,1,8000,3200,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2885,2885,10,1,8000,3200,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2886,2886,4,1,8500,2550,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2887,2887,4,1,8500,2550,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2888,2888,77,1,9900,4950,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2889,2889,48,1,8500,4250,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2890,2890,29,1,9500,3800,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2891,2891,67,1,8500,2550,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2892,2892,36,1,8000,2400,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2893,2893,73,1,8500,2975,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2894,2894,56,1,8900,3560,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2895,2895,13,1,7000,2450,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2896,2896,63,1,8000,3200,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2897,2897,39,1,8900,4895,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2898,2898,76,1,8000,4000,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2899,2899,57,1,4000,1800,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2900,2900,3,1,9900,3960,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2901,2901,67,1,8500,2550,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2902,2902,4,1,8500,2550,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2903,2903,75,1,8900,4005,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2904,2904,72,1,9900,3465,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2905,2905,76,1,8000,4000,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2906,2906,3,1,9900,3960,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2907,2907,28,1,8000,2800,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2908,2908,18,1,8500,3400,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2909,2909,58,1,9500,4275,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2910,2910,68,1,9900,4455,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2911,2911,28,1,8000,2800,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2912,2912,50,1,5000,2250,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2913,2913,2,1,9900,5445,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2914,2914,17,1,5000,2000,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2915,2915,71,1,9900,3960,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2916,2916,38,1,9000,3600,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2917,2917,48,1,8500,4250,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2918,2918,21,1,4000,1200,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2919,2919,11,1,6000,2400,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2920,2920,75,1,8900,4005,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2921,2921,12,1,8000,3200,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2922,2922,53,1,5000,1750,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2923,2923,12,1,8000,3200,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2924,2924,2,1,9900,5445,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2925,2925,71,1,9900,3960,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2926,2926,12,1,8000,3200,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2927,2927,32,1,5000,1500,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2928,2928,70,1,8500,4250,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2929,2929,48,1,8500,4250,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2930,2930,56,1,8900,3560,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2931,2931,48,1,8500,4250,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2932,2932,4,1,8500,2550,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2933,2933,34,1,7000,2800,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2934,2934,58,1,9500,4275,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2935,2935,62,1,5000,1750,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2936,2936,12,1,8000,3200,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2937,2937,46,1,4000,1400,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2938,2938,18,1,8500,3400,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2939,2939,8,1,4000,2000,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2940,2940,18,1,8500,3400,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2941,2941,13,1,7000,2450,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2942,2942,67,1,8500,2550,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2943,2943,41,1,5000,2500,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2944,2944,65,1,8000,4400,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2945,2945,40,1,8900,3560,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2946,2946,68,1,9900,4455,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2947,2947,42,1,9500,4750,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2948,2948,55,1,5000,1500,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2949,2949,1,1,9000,4950,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2950,2950,10,1,8000,3200,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2951,2951,40,1,8900,3560,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2952,2952,80,1,8000,4000,"2016-08-30 21:25:58","2016-08-30 21:25:58"
2953,2953,12,1,8000,3200,"2016-08-30 21:25:58","2016-08-30 21:25:58"
2954,2954,36,1,8000,2400,"2016-08-30 21:25:58","2016-08-30 21:25:58"
2955,2955,17,1,5000,2000,"2016-08-30 21:25:58","2016-08-30 21:25:58"
2956,2956,65,1,8000,4400,"2016-08-30 21:25:58","2016-08-30 21:25:58"
2957,2957,47,1,9500,3325,"2016-08-30 21:25:58","2016-08-30 21:25:58"
2958,2958,18,1,8500,3400,"2016-08-30 21:25:58","2016-08-30 21:25:58"
2959,2959,25,1,4000,1800,"2016-08-30 21:25:58","2016-08-30 21:25:58"
2960,2960,11,1,6000,2400,"2016-08-30 21:25:58","2016-08-30 21:25:58"
2961,2961,53,1,5000,1750,"2016-08-30 21:25:58","2016-08-30 21:25:58"
2962,2962,8,1,4000,2000,"2016-08-30 21:25:58","2016-08-30 21:25:58"
2963,2963,44,1,4000,1800,"2016-08-30 21:25:58","2016-08-30 21:25:58"
2964,2964,12,1,8000,3200,"2016-08-30 21:25:58","2016-08-30 21:25:58"
2965,2965,31,1,6000,1800,"2016-08-30 21:25:58","2016-08-30 21:25:58"
2966,2966,13,1,7000,2450,"2016-08-30 21:25:58","2016-08-30 21:25:58"
2967,2967,51,1,8000,3600,"2016-08-30 21:25:58","2016-08-30 21:25:58"
2968,2968,18,1,8500,3400,"2016-08-30 21:25:58","2016-08-30 21:25:58"
2969,2969,47,1,9500,3325,"2016-08-30 21:25:58","2016-08-30 21:25:58"
2970,2970,36,1,8000,2400,"2016-08-30 21:25:58","2016-08-30 21:25:58"
2971,2971,59,1,8900,3560,"2016-08-30 21:25:58","2016-08-30 21:25:58"
2972,2972,16,1,8900,2670,"2016-08-30 21:25:58","2016-08-30 21:25:58"
2973,2973,48,1,8500,4250,"2016-08-30 21:25:58","2016-08-30 21:25:58"
2974,2974,36,1,8000,2400,"2016-08-30 21:25:58","2016-08-30 21:25:58"
2975,2975,13,1,7000,2450,"2016-08-30 21:25:58","2016-08-30 21:25:58"
2976,2976,28,1,8000,2800,"2016-08-30 21:25:58","2016-08-30 21:25:58"
2977,2977,29,1,9500,3800,"2016-08-30 21:25:58","2016-08-30 21:25:58"
2978,2978,38,1,9000,3600,"2016-08-30 21:25:58","2016-08-30 21:25:58"
2979,2979,18,1,8500,3400,"2016-08-30 21:25:58","2016-08-30 21:25:58"
2980,2980,39,1,8900,4895,"2016-08-30 21:25:58","2016-08-30 21:25:58"
2981,2981,13,1,7000,2450,"2016-08-30 21:25:58","2016-08-30 21:25:58"
2982,2982,73,1,8500,2975,"2016-08-30 21:25:58","2016-08-30 21:25:58"
2983,2983,80,1,8000,4000,"2016-08-30 21:25:58","2016-08-30 21:25:58"
2984,2984,65,1,8000,4400,"2016-08-30 21:25:58","2016-08-30 21:25:58"
2985,2985,56,1,8900,3560,"2016-08-30 21:25:58","2016-08-30 21:25:58"
2986,2986,69,1,9900,4455,"2016-08-30 21:25:58","2016-08-30 21:25:58"
2987,2987,36,1,8000,2400,"2016-08-30 21:25:58","2016-08-30 21:25:58"
2988,2988,25,1,4000,1800,"2016-08-30 21:25:58","2016-08-30 21:25:58"
